"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","586_15 YG D-A","530_30 Blue C-A","Time"
109388,85517,83829.7,43618.3,39801,71821.6,253.33,25695.4,3.276
120838,82507,95982.4,79094.2,64022,80964.6,1006.39,43051,3.277
101835,71201,93732.5,65163.6,57225,74627.6,1030.26,28951.2,3.277
90130.6,68806,85847.1,45793.4,41921,71589.9,135.52,34848,3.278
86101.1,62177,90752.6,52264.8,46613,73482.2,455.07,34816.3,3.278
113055,66936,110690,99755.3,78481,83301.2,1107.26,93075.8,3.278
130391,83425,102431,103872,87757,77570.7,1044.89,42024.2,3.279
101857,64689,103191,71888.4,59329,79409.4,847,100566,3.28
127697,89593,93408.7,79768.8,64804,80669.8,808.5,65712.2,3.281
152364,111404,89631.8,73697,63109,76531.2,667.59,32847.8,3.281
109382,80953,88550.7,55538.6,49348,73757.4,468.93,28298.9,3.281
130477,93253,91696.5,67912.6,60585,73462.4,793.1,25747.2,3.282
87105.9,62871,90798.2,66527.3,55035,79221.1,777.7,49976.6,3.282
99465,71667,90955.9,66767.8,58031,75402.7,570.57,11782.8,3.283
61237.1,43193,92914,50180.4,44900,73243.3,318.01,19882.1,3.283
126804,76171,109099,110758,91510,79320.4,997.15,88974,3.283
93335,74386,82230.6,41083.9,37822,71188.1,338.8,26568,3.284
126673,92104,90133.6,79835.8,70312,74412.9,536.69,68950.1,3.284
126750,95797,86711.4,56587,49393,75081.1,492.8,20376.7,3.284
79095.7,48909,105985,89283.6,73593,79508.8,691.46,48260.9,3.284
112677,81572,90526.2,69662.9,59440,76807.3,958.65,80457.8,3.284
112431,79037,93225.5,55764.7,48672,75086.2,382.69,18424.8,3.284
97962.2,64489,99552.7,81177.1,68452,77719,614.46,30977.3,3.284
98316.8,67340,95683,58273.9,50337,75869.4,588.28,60940.8,3.285
86929.9,52048,109457,91779.1,75832,79317.9,526.68,67386.2,3.285
73082.2,51593,92832.7,31118.4,27732,73538.7,187.11,11956.3,3.285
104269,71917,95017.3,66945.6,59645,73557.7,334.18,24713.3,3.288
97720.3,66660,96072.6,54913.7,48556,74117,746.9,39976.6,3.288
123183,83278,96939.2,87261.1,72803,78551,622.93,19944.7,3.288
124556,86304,94583.2,79108.6,67568,76729.5,579.81,46585.4,3.288
116740,78464,97505.4,91752.5,73632,81664.1,717.64,46150.6,3.289
147327,105346,91652.7,63679.7,55326,75431.3,297.22,19760.4,3.289
70691.8,53862,86013.5,44434.1,39770,73221.8,536.69,17226.7,3.289
111210,84776,85970.5,55525.7,50401,72199.6,473.55,28861.9,3.289
120437,85824,91966.9,69465.6,59948,75940.8,418.11,21611.5,3.289
111591,75648,96674.5,74777,62292,78671.2,548.24,17938.1,3.29
115884,88976,85355,49313.5,44260,73018.8,257.18,20260.1,3.29
148952,106403,91743.1,65666.9,57803,74451.9,578.27,26830.1,3.29
94866.6,66412,93615.2,48409.9,42888,73973.9,602.91,49276.1,3.29
96000,71194,88370.6,45294.5,41431,71647.3,545.16,22525.9,3.291
91414.4,64449,92956.2,63534.2,54417,76516.2,415.8,25569.4,3.293
130864,90474,94793,62700.5,54211,75799,389.62,32016.2,3.294
88714.2,69108,84128.8,51632.6,47424,71352,254.87,20259.4,3.295
135091,81165,109078,81015.8,65065,81602.3,657.58,41531,3.295
93662.7,68545,89551.1,71455,58641,79856.6,752.29,48586.3,3.295
91692.2,56969,105481,71231.8,59193,78864.8,375.76,54858.2,3.295
95767.7,62669,100149,73871.3,62464,77504.3,451.99,47233.4,3.295
102230,67544,99191.2,72766.8,60833,78392.4,720.72,71861,3.296
125344,80143,102499,71773.9,60818,77341.8,865.48,61306.6,3.296
82499.8,54485,99233,68370.5,59001,75943.3,441.21,42566.4,3.296
66947.2,51429,85310.8,41590.1,37225,73220.9,486.64,27513.4,3.296
109030,72048,99175.8,80294.4,69832,75354.8,579.81,43455.6,3.296
125055,74713,109695,85467.6,69796,80251.1,763.84,56075.8,3.297
102729,77940,86379.8,41029.2,36760,73147.2,193.27,17491.7,3.297
150585,100849,97856.5,64526.4,55153,76674,529.76,32380.6,3.297
139259,89912,101504,67183.9,55505,79325.6,461.23,74725.2,3.297
80583.7,55161,95740.3,44771.8,39524,74237.5,662.2,24380.6,3.298
101066,72024,91961.5,47392.6,40860,76013.7,618.31,48275.3,3.298
78970.2,47253,109525,51968.2,44713,76169.9,482.79,43033.7,3.299
72821.1,56224,84882,88614,77668,74772.2,2140.6,6023.52,3.299
63534.1,43437,95857.7,37269.4,32416,75348.1,233.31,26538.5,3.299
79706.2,55928,93399.1,39371,34840,74059.1,348.04,29720.2,3.299
79011.8,61032,84842.7,48417.1,43633,72721.7,411.18,17071.9,3.299
83244.2,48664,112105,72760.3,61137,77995.7,602.91,35835.1,3.3
140684,93874,98215.4,70663.7,56578,81851.9,831.6,24860.2,3.3
151235,97555,101597,75941.3,64663,76966.5,522.83,58792.3,3.301
66826.9,49284,88863.9,55725.8,49732,73434.6,542.08,35100,3.301
106940,77930,89932.4,52845.1,47107,73519,399.63,43198.6,3.302
101137,60972,108707,82205.3,64972,82918.9,978.67,64797.1,3.302
122093,70294,113829,77252.4,64094,78990.4,377.3,74047,3.302
79195.5,58498,88723.7,48058.6,42846,73509,433.51,2687.04,3.302
95189.1,72918,85552.4,47088,42250,73040.5,118.58,38971.4,3.302
76455.7,50041,100130,60191.3,51929,75963.3,453.53,45977,3.302
98886.4,68929,94018.8,57728.9,49205,76888.9,527.45,36149.8,3.303
100140,74112,88552.3,35544.2,32228,72279.6,184.03,21295.4,3.304
78466.6,54544,94279.6,48638.9,42884,74330.7,241.01,23314.3,3.304
91433,78112,76712.3,89620.6,80664,72812.8,2553.32,14281.9,3.304
83223,56443,96630.3,48974.4,42022,76378.7,248.71,57315.6,3.304
86778.2,63135,90078.4,37018.1,32514,74614.5,138.6,35629.9,3.305
119496,85383,91719.8,65181.6,56671,75377.9,557.48,11824.6,3.305
105585,82506,83867.8,41176.8,37431,72094.3,324.17,11556.7,3.305
84753.9,50358,110299,70750.8,59198,78325.7,598.29,37311.8,3.306
104555,75519,90733.6,52999.9,46386,74880.4,297.99,18759.6,3.306
140996,84628,109187,109837,84956,84729.3,970.97,85831.9,3.307
91489.3,60200,99598.7,75052.8,61288,80254.9,826.21,9846.72,3.307
117191,78196,98217.7,80388,64860,81225.8,582.89,46298.2,3.308
110371,83313,86820.6,39258.7,34969,73575.4,406.56,45910.1,3.309
113505,70362,105720,84049.9,69827,78884.9,1011.01,28108.1,3.309
116836,84136,91007.4,73118.2,64257,74573.5,548.24,42235.9,3.309
111226,81708,89211.3,46438.6,41461,73403.9,272.58,22726.1,3.312
88501.8,58175,99700.1,62398.8,52274,78229.5,924.77,26755.9,3.313
148340,102053,95260.7,67448.2,56505,78228.2,245.63,26643.6,3.313
136575,89724,99756.6,74720.9,63057,77658.4,785.4,45946.8,3.313
114245,83461,89708.6,62201.5,56077,72693.6,512.05,41942.9,3.313
83326.7,56394,96834.8,85232.2,72503,77042,745.36,47185.2,3.313
92891.5,56619,107521,71378.6,60150,77770.1,751.52,24087.6,3.314
86659.8,66021,86023.2,31249.4,28225,72558.5,161.7,23032.1,3.315
65585.9,47049,91356.6,39971.5,35396,74007.6,325.71,23067.4,3.316
104129,74032,92179.3,53028.7,47148,73710.2,833.91,58845.6,3.317
82708.5,51211,105844,70235.3,58822,78252,524.37,55619.3,3.317
70974.7,46078,100946,55358.6,47395,76547.8,451.99,10921,3.317
123800,80856,100344,75106.1,64437,76387.1,759.22,48145.7,3.318
85948.8,60571,92994,56192.4,50550,72851.1,397.32,44781.8,3.318
81669.8,57509,93069.1,44275.7,37761,76842.5,275.66,27082.8,3.319
104149,75731,90128.4,75934.8,65943,75466.1,642.18,45565.9,3.32
139283,94924,96161.8,78890.4,65413,79038.8,797.72,36645.1,3.32
90974.1,65296,91308.5,51063.8,43948,76147.3,279.51,15475,3.32
80863.4,52924,100133,85353.8,71861,77841.2,657.58,19905.8,3.32
64908.8,45982,92511.5,55266.5,47859,75679.5,550.55,48990.2,3.32
102369,77213,86887.9,28782,25808,73088.1,367.29,39302.6,3.321
89905.9,58412,100871,94947.1,78785,78980.2,531.3,52895.5,3.321
74917.1,44454,110446,59139.4,49278,78650.9,362.67,31236.5,3.321
127928,79095,105997,90477.4,73995,80134.1,601.37,68825.5,3.322
94946.6,66268,93897.8,56899.4,49893,74739.2,464.31,25850.2,3.324
83889.3,61208,89821.1,50147.3,43297,75904.9,164.78,48005.3,3.324
123910,90384,89845,68202,59500,75120.8,364.21,32890.3,3.324
110672,87296,83085.1,36944.6,32696,74052,281.05,26997.8,3.325
87233.3,63449,90102.6,53403.1,47597,73530.4,239.47,30352.3,3.325
91721,67288,89332.8,41904.7,37596,73046.8,428.89,25861,3.325
130465,77965,109667,84178.1,68048,81070.6,818.51,83560.3,3.325
98978.6,72845,89047.4,47622.2,42416,73580,180.18,29574.7,3.326
118074,80973,95563.6,65890.1,56461,76480.6,293.37,31557.6,3.326
98202.2,74121,86828.1,29379.6,26189,73520.2,271.04,41112,3.326
85998.1,54610,103204,92458.1,77786,77897.5,931.7,38533.7,3.326
72793,52293,91227.5,55321.9,48617,74574.3,320.32,61629.8,3.327
127137,83321,99999.1,76034.9,65300,76309.7,759.99,53194.3,3.327
82523.5,55388,97643.2,72551.5,61176,77722.3,488.95,57672,3.327
147857,109851,88209.8,88374.2,73814,78463.4,519.75,23550.5,3.327
99505.3,68920,94619.5,67968.7,59000,75498.3,634.48,30464.6,3.328
131978,95332,90728,71966.2,62700,75221.3,724.57,27149.8,3.33
96248.3,68480,92110.5,61856.6,54312,74639.8,649.11,43777.4,3.33
153911,105457,95647.6,67439.5,59421,74379.7,522.83,85603.7,3.33
70834.6,51123,90804.8,58508.6,50755,75547.7,292.6,29709.4,3.331
104029,68639,99326.5,83298.2,69228,78855.9,511.28,81618.5,3.333
90033.3,66880,88224,37985.8,33460,74400.3,241.01,35460,3.333
101331,67041,99055.8,76519.4,64573,77660.6,673.75,41086.8,3.334
108248,82021,86491.5,37969.2,33309,74705,121.66,38277.4,3.334
113552,76979,96672.4,62036.6,53264,76329.9,522.83,44385.1,3.334
90203.5,55430,106649,78880.3,62878,82214.8,720.72,44290.1,3.334
106201,79216,87860.9,43562.2,37660,75807,297.22,39423.6,3.335
83554.6,62045,88255.8,48731.8,43033,74214.8,193.27,25907.8,3.335
96799.4,61990,102337,75361.7,62678,78798,579.81,42490.1,3.335
73783,50783,95217.8,57252.2,48635,77147.8,451.22,44565.1,3.335
104970,66010,104216,74597,61799,79107.9,486.64,27071.3,3.335
101613,72073,92397.1,54314.6,48313,73677.1,640.64,37545.8,3.336
83740.8,60156,91230.1,58921.9,50748,76091.8,505.89,47503.4,3.336
91758.7,62836,95701.5,61038.7,51340,77916.5,339.57,71098.6,3.337
92533.1,55024,110211,81911.5,67308,79755.1,766.15,64213.9,3.337
92365.4,65547,92349.9,66345.8,55910,77768.6,802.34,61369.9,3.337
125372,88404,92940.9,66115.4,58380,74219.6,900.13,72468.7,3.338
137377,80886,111306,90535,70245,84465.8,668.36,57258,3.339
122493,87979,91246,69893.3,61350,74662.2,783.86,49898.2,3.34
78426.9,47150,109009,78037.9,65287,78335.6,653.73,34398.7,3.34
116921,70169,109201,84877.9,69076,80528.1,1076.46,79956.7,3.341
108251,72345,98062.5,89918.6,71977,81872.1,869.33,97737.1,3.341
87798.4,51863,110945,85092.5,67199,82986.7,536.69,27839.5,3.342
123631,86653,93502.9,56523.6,49037,75541.5,600.6,68704.6,3.342
129656,78428,108343,99275,81851,79487,655.27,63984.2,3.342
89338.9,57149,102450,82583.3,66985,80796.9,699.16,55565.3,3.343
73083.5,49052,97643.3,54093.6,47016,75401.5,519.75,60745.7,3.343
79645.4,61727,84560.1,66436.6,55682,78193.8,620.62,106352,3.343
126166,79284,104288,110215,88276,81823.3,1023.33,78840,3.344
105682,71052,97477.5,55450.8,48721,74588.4,235.62,36051.8,3.344
87518.7,64759,88568.8,60117.1,53471,73681.7,592.9,25678.8,3.344
141148,100289,92235.9,74909.5,65689,74735,464.31,31130.6,3.344
72083.8,49333,95759.2,53818.6,46649,75608.3,686.84,33021.4,3.344
158096,98938,104722,79546.3,66019,78964.4,634.48,104957,3.344
106118,61339,113379,79004.9,63846,81096.1,727.65,21703,3.345
77129.6,54249,93177.1,55144.8,47300,76405.3,452.76,36121.7,3.345
84743,65901,84273.7,36573.1,32921,72806.3,421.19,25089.1,3.346
87739.5,65164,88240.4,53506.8,47941,73144.5,605.22,20373.1,3.346
102237,63153,106095,82054.1,67401,79783.6,646.03,48908.9,3.347
68119.7,50685,88079.1,53260.6,48253,72337.1,341.11,12297.6,3.347
160723,99208,106172,80132.4,66060,79496.8,752.29,91769,3.347
136925,88940,100894,90535,75489,78598.2,578.27,50650.6,3.348
79712.6,57680,90569.5,59272.6,51936,74793.7,552.09,39127.7,3.348
103066,64817,104210,92132.6,73442,82214.6,732.27,107634,3.349
75947.5,54436,91433.9,42701,37856,73923.7,215.6,12800.2,3.35
107329,80234,87667.2,50852.2,45843,72697,297.22,15563.5,3.351
101261,72396,91665.7,49234.3,43541,74105.3,308,43172.6,3.351
60706.6,40065,99300.3,57432.2,46753,80505.6,982.52,41346,3.351
126588,85518,97009.3,59175.4,50807,76330.4,365.75,37390.3,3.352
109096,71812,99561.9,77153.8,65224,77522.8,772.31,20928.2,3.352
101810,70194,95053.9,106438,85818,81283,1007.16,95950.8,3.352
113016,74451,99482.8,74288.9,61119,79657.7,385.77,29548.1,3.353
127459,81924,101962,78565,66144,77842.8,618.31,51421,3.353
89376,64693,90540.6,42346.8,37997,73038.4,358.82,20489,3.353
88480.6,62565,92682.3,55707.8,46505,78504.9,502.81,16708.3,3.354
86298.2,58558,96581.9,56019.6,48798,75234.6,719.18,34646.4,3.354
91232,61150,97775.6,71322.5,61683,75777.6,479.71,43120.1,3.354
92816.6,69474,87555.5,48855.6,42730,74931,666.05,41007.6,3.354
114059,67547,110663,86557.7,70726,80205.9,833.91,39228.5,3.354
142145,93168,99987.5,100217,83264,78879.3,539,47642.4,3.354
124324,87562,93051,62058.2,53779,75625.2,535.15,66070.1,3.355
85806.7,58837,95576.4,78544.8,66749,77117.4,385.77,55919.5,3.355
101308,68816,96479.5,67670.6,59228,74877.8,639.1,28577.5,3.355
123242,78213,103266,86365.4,71913,78706.9,506.66,99494.6,3.357
133131,93573,93241.3,89465.8,77441,75712.2,762.3,35674.6,3.358
117885,74889,103162,106186,85700,81201.6,589.05,96119.3,3.358
87247.4,64400,88786.4,44704.8,40232,72822,351.89,31081.7,3.358
120138,77257,101912,88591,70884,81907,910.91,91792.1,3.359
135962,86929,102502,77284.8,65557,77260.1,599.83,27469.4,3.36
135871,93205,95535.9,68274.7,56857,78696.6,659.89,53383,3.362
73739.5,50049,96557.2,63971.3,53769,77971,853.16,40032.7,3.363
106041,72350,96053.9,56705,49034,75788.7,658.35,44647.2,3.363
91146.9,68025,87811.9,48326.4,43284,73170.7,352.66,32142.2,3.364
83337,57791,94505.6,39563.3,35122,73823.2,351.89,60112.8,3.364
98527.4,72862,88620.8,51007,45319,73761.4,724.57,42472.1,3.364
95115.5,64969,95945.6,46163.5,39885,75852.4,421.96,45710.6,3.365
132234,84993,101963,91688.4,75362,79733.7,641.41,48502.8,3.365
124924,78456,104351,81111.6,68373,77746,804.65,20975.8,3.366
118639,79734,97513.6,76405,66410,75399.4,534.38,29553.1,3.367
133110,92826,93976.7,56539.4,48647,76168.5,792.33,94469,3.367
93423.4,72499,84450.7,38338.6,34827,72143.9,429.66,24655,3.367
72133.8,47880,98733.5,66665.5,57621,75822.9,392.7,23845,3.367
121130,83008,95634,76014.7,66208,75243.2,719.18,26428.3,3.368
80215.7,57265,91801.5,57119,48589,77041.2,820.05,30445.9,3.368
131886,82083,105299,97684.6,80095,79928.3,1169.63,24804,3.368
82548.5,62173,87013.6,66658.3,58720,74395.8,382.69,22243,3.368
61188.5,51760,77473.9,73931,66316,73061.5,3317.16,46899.4,3.368
104056,77248,88279.8,79202.9,68584,75683,552.86,49056.5,3.368
76596.5,55026,91226.5,45581,39754,75142.1,340.34,41215,3.369
117488,82573,93247.1,61375.7,53376,75358.1,430.43,31772.9,3.369
71127,46840,99517.1,58528.8,50869,75404.3,670.67,22110.5,3.37
90626.6,62399,95182.6,56810.2,49202,75669.9,214.06,32695.9,3.37
86357.8,58472,96790.6,71513.3,61564,76127.2,509.74,52278.5,3.371
74486.4,50285,97077.5,44162.6,37968,76228.5,569.8,24035,3.371
103724,76220,89184.8,49406.4,44437,72864.9,251.79,20604.2,3.371
91034.9,68296,87355.9,43084.8,37249,75803.5,408.87,22991.8,3.371
99588.5,64392,101358,55954.1,44289,82797.2,387.31,41267.5,3.372
87891.8,65397,88078.6,35264.2,31493,73383.7,256.41,23170.3,3.372
75952.6,54288,91689.4,50920.6,45852,72780.5,530.53,19175,3.375
59886.1,42196,93011,58819,49524,77836.2,578.27,33654.2,3.375
63072.6,43352,95348,55068.5,47269,76349.6,508.97,26756.6,3.375
136339,82369,108476,89511.8,73269,80064.5,739.97,108929,3.376
76527.4,55853,89794.6,38378.9,34608,72676.8,63.91,24337.4,3.376
74673.3,53347,91735,40824,36128,74054.5,526.68,32683,3.377
104374,77112,88705.8,46763.3,42364,72341.6,456.61,28496.9,3.378
87793.9,58728,97971.4,61194.2,52485,76410.9,748.44,19590.5,3.378
86811.5,61386,92680.4,76009.7,64275,77500.9,607.53,66010.3,3.378
107884,74598,94778.1,82927.4,70897,76656.7,743.05,33531.1,3.379
132997,83594,104267,72594,58051,81954.2,490.49,149970,3.379
75768.3,56209,88340.9,44202.2,39113,74063.3,317.24,23459.8,3.38
92250.9,58789,102838,90133.2,75921,77804.2,659.89,42102,3.38
75093.1,57320,85856.6,48382.6,43020,73705.2,413.49,24626.2,3.38
95792,72596,86476.2,38869.2,35688,71377.8,366.52,21676.3,3.381
93299.2,61472,99467.3,55863.4,47340,77335.5,337.26,31950.7,3.381
71145,53396,87320.3,44204.4,40152,72150.3,311.85,20745.4,3.381
87885.4,58910,97770.5,64913.8,56643,75105.3,659.89,59124.2,3.382
68355.2,46678,95970.8,65325.6,56006,76441.4,400.4,62955.4,3.382
96153.6,65926,95584.8,58984.6,51322,75320.8,391.93,39871.4,3.382
106349,78277,89039.1,41414.4,36973,73408.5,645.26,45866.2,3.382
130330,96836,88204,54217.4,47992,74037.2,483.56,27214.6,3.383
115339,77129,98002.7,95595.1,79124,79178.5,782.32,60882.5,3.383
110224,76696,94185.4,74071.4,62641,77494.7,602.14,72974.9,3.383
145572,104696,91122.8,74286.7,64405,75591.3,505.89,35890.6,3.383
81385,63042,84604.6,48124.8,42581,74068.4,642.95,39031.9,3.384
94354.6,66992,92303.9,51647.8,45884,73768.4,304.92,41288.4,3.385
101624,62957,105787,101132,87744,75535.4,974.05,25358.4,3.385
122804,97968,82150.4,49438.8,44472,72855.3,253.33,16011.4,3.385
100627,65616,100505,72056.9,61756,76467.4,674.52,63861.8,3.385
90355.8,61581,96158.9,47570.4,41808,74568.8,274.12,45578.9,3.385
82596.5,55955,96739.2,51739.2,45291,74866.5,144.76,28379.5,3.387
91552,62603,95841.3,67586.4,57446,77104.5,678.37,43300.1,3.388
115632,77372,97943.2,77888.2,67681,75419.7,391.16,55298.2,3.388
113522,82784,89869.7,60023.5,52204,75352.5,603.68,30554.6,3.388
119852,87364,89906.5,62086.3,54948,74049.8,338.03,37751.8,3.389
132601,95568,90931.4,64745.3,57388,73937.9,521.29,29621.5,3.389
118975,77262,100919,67885.2,57955,76765.2,492.8,71176.3,3.389
96055,73149,86058.1,41139.4,37904,71129.9,398.86,20685.6,3.39
109018,72681,98300.5,98320.3,83049,77587,801.57,54114.5,3.39
123781,90662,89476.5,62700.5,55978,73406.3,599.83,21976.6,3.39
104048,86231,79077,91167.8,78667,75950.2,1344.42,26112.2,3.39
84370.6,51375,107626,56316.2,43634,84584.1,673.75,24260.4,3.391
129039,84185,100454,76547.5,65865,76165.2,729.96,39633.1,3.391
89135.4,65005,89863.5,42489.4,38320,72666.6,475.09,42079,3.393
90961.3,64672,92176.5,58936.3,53116,72717.3,545.93,31780.1,3.393
97671,70092,91322.4,54929.5,48568,74120,529.76,27991.4,3.393
105972,71920,96565.2,86261.8,73692,76714.6,629.09,69194.9,3.394
103573,69758,97304.5,68703.1,58967,76356.8,790.02,19659.6,3.394
110362,81212,89059.5,55982.9,49633,73920.5,250.25,44223.1,3.394
96564.5,64852,97583,63147.6,54156,76417,384.23,48895.9,3.395
108243,68690,103273,79518.2,65406,79676.3,424.27,53771.8,3.396
89566.7,56953,103065,95706,81268,77179.1,719.95,36869.8,3.396
86556.8,57107,99332.6,84031.9,68927,79897.8,726.88,84547.4,3.396
130355,93733,91141.4,60567.8,51305,77368.2,435.05,34934.4,3.397
107838,84905,83237.5,38850.5,35405,71913.7,398.86,18683.3,3.398
93530.2,59921,102295,73776.2,62369,77522.5,789.25,50537.5,3.399
97162.9,57858,110057,94218.5,76062,81179.9,823.13,64496.2,3.4
72201.6,52658,89859.2,43708.3,38890,73655.7,536.69,18838.8,3.401
114925,83919,89749.8,78782.4,66459,77688.3,1031.8,44981.3,3.401
77484.8,54733,92778.5,57320.6,48160,78001.8,610.61,56371,3.401
145270,101093,94175.1,79012.8,66337,78058.8,632.94,61065.4,3.401
104255,72278,94530,64350.7,54062,78008.4,833.14,40713.8,3.402
124793,85249,95935.8,91412.6,74461,80455.8,695.31,77166.7,3.402
111068,81364,89461.2,65657.5,57808,74434.9,629.86,42073.9,3.402
65130.2,47009,90799.1,69862.3,59549,76886.2,571.34,63424.8,3.402
106952,69188,101306,108821,91096,78287.5,618.31,47338.6,3.403
109083,78876,90634.1,52809.8,46433,74536.3,324.94,17962.6,3.403
123169,76145,106008,82003.7,67873,79180.1,576.73,17317.4,3.403
101247,76966,86211.4,51636.2,46490,72790.6,1201.97,63326.9,3.404
105374,69357,99568.8,65210.4,55152,77488.2,578.27,40317.8,3.404
138125,98713,91702.1,71056.1,62877,74061,783.86,30332.2,3.405
70717.4,46239,100230,72892.1,62223,76773.1,593.67,59816.9,3.405
107028,66221,105921,81056.9,67680,78489.1,773.85,78655.7,3.406
117558,78092,98656.8,81741.6,69288,77315.2,659.89,56651,3.406
82647,60512,89508.8,45023.8,40380,73072.7,405.02,34781.8,3.406
110956,83884,86686.6,39131.3,34229,74922.1,219.45,43467.8,3.406
112426,79287,92927.3,80048.2,67803,77371.8,492.8,48561.8,3.407
84240,60903,90648.3,79337.5,69380,74941.8,451.22,27526.3,3.407
91966.7,62907,95810.2,56443,48358,76492.9,539,25855.9,3.408
115756,84861,89395.1,64697,54656,77575.8,445.83,41821.2,3.409
97488.6,69884,91423.2,64955.5,58517,72746.8,497.42,34017.1,3.409
102726,74012,90962,95017,78817,79006.2,851.62,86413,3.41
80551.7,48110,109728,89353.4,72899,80328.5,537.46,48728.9,3.41
128689,93726,89983.4,59952.2,53171,73894.2,631.4,16620.5,3.41
93326.1,65987,92688.2,42166.8,36959,74770.5,324.17,43333.2,3.41
103932,65431,104098,77959.4,63307,80704.4,686.84,35744.4,3.41
80212.5,53783,97741,64093.7,55412,75803.9,481.25,28434.2,3.41
102963,73643,91627.9,46458.7,40246,75652.7,478.17,38295.4,3.411
124977,78154,104799,72049.7,60535,78001.9,886.27,44292.2,3.411
112628,87501,84355.4,45231.1,40608,72997.1,327.25,57425.8,3.411
128907,94928,88994.2,57600,49832,75752,250.25,51073.2,3.412
105613,65832,105138,77636.9,66504,76506.8,701.47,61357.7,3.413
76202.9,55476,90021.5,62393.8,51860,78847.6,667.59,62570.2,3.413
94910.7,67429,92246.2,56129,49225,74727.7,361.9,32174.6,3.414
91763.2,77741,77356.8,99517.7,86937,75019.7,3466.54,4998.24,3.414
133935,91533,95894.9,73445.8,60813,79149.9,592.13,64648.8,3.414
91211.5,67690,88309,35375,31923,72622.8,358.05,15913.4,3.415
118657,82785,93934,49618.8,43721,74376.6,395.01,12712.3,3.416
81808,58633,91439.4,39087.4,34148,75015.5,428.12,19683.4,3.416
75319.7,49670,99378.9,68398.6,56990,78655.4,460.46,44255.5,3.416
97052.8,67301,94507.6,74782.8,61677,79461.8,723.8,61759.4,3.418
65769,47384,90963.9,58718.9,51740,74375.7,146.3,21686.4,3.418
