"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","586_15 YG D-A","530_30 Blue C-A","Time"
84896,71858,77426.9,83442.2,73006,74904.4,2270.73,7277.76,2.742
84828.2,54194,102581,48684.2,40750,78296.2,358.05,30364.6,2.742
102209,70471,95051.7,91779.1,74427,80815.3,700.7,70030.8,2.742
102294,69260,96793.6,66433.7,56204,77464.2,714.56,31124.9,2.743
145286,97836,97320.9,60253.2,51192,77136.2,425.81,35071.2,2.743
94118.4,69574,88655.9,33176.9,29438,73859.6,222.53,9798.48,2.743
112157,71469,102846,78969.6,68192,75893.8,1183.49,23809.7,2.743
107379,69028,101946,66345.8,56472,76994.6,635.25,46520.6,2.744
113949,71600,104298,105574,88200,78445.8,776.16,9775.44,2.744
122442,76003,105580,102243,84023,79747.1,974.05,52542.7,2.745
112563,70294,104944,71947.4,59050,79850.1,736.12,31610.2,2.745
83731.2,54441,100795,66864.2,55188,79401.6,800.8,24688.8,2.745
97990.4,68782,93366,54064.1,48339,73297.8,352.66,9902.88,2.745
99248.6,68091,95524.5,43125.8,37702,74964.1,566.72,22970.9,2.746
145543,97357,97972.5,82516.3,69824,77448.9,649.11,53455,2.746
109674,77217,93083.3,42989.8,38993,72253.4,267.96,20701.4,2.746
154796,106818,94971.6,65664,57034,75452.5,519.75,39491.3,2.746
105715,77380,89534.1,47046.2,41283,74685,385,16113.6,2.747
151413,97571,101700,71567.3,59299,79094.6,381.92,50680.8,2.747
95589.1,63317,98939.1,64613.5,56121,75453.2,753.06,37644.5,2.747
82847.4,50433,107657,69238.8,58697,77306.1,327.25,42271.2,2.747
136479,86472,103435,84864.2,72001,77244.2,831.6,32043.6,2.748
118680,78905,98571.6,68133.6,58173,76757.3,659.12,29600.6,2.75
103107,81512,82898.6,30478.3,27685,72148.4,44.66,14909.8,2.75
55363.8,38709,93733.4,59107,47857,80941.8,324.17,24361.2,2.75
85619.2,50656,110769,72118.8,59964,78820.3,490.49,37183.7,2.75
115004,81149,92877.4,80990.6,71280,74464.1,646.8,42376.3,2.75
78980.5,47533,108894,48286.1,40848,77469.6,536.69,19062.7,2.751
136410,85712,104300,101070,84180,78685.2,823.9,48848.4,2.751
121449,81055,98196,70966.8,59858,77698.6,920.92,40748.4,2.751
102837,67933,99208.5,44475.1,38032,76638.7,792.33,20620.1,2.751
116605,75407,101341,79558.6,66738,78125.7,355.74,24965.3,2.751
116376,77965,97823.3,63169.2,50784,81518.9,441.21,48752.6,2.751
106940,72424,96768.9,67620.2,56837,77969.6,573.65,40060.8,2.751
89151.4,64024,91256.8,56271.6,48485,76061,599.83,20769.1,2.751
99718.4,68973,94749.3,78658.6,64969,79345,523.6,39840.5,2.751
104911,65302,105287,98019.4,80578,79721.5,733.04,31919,2.752
128326,92304,91112,44507.5,39444,73949,364.98,28066.3,2.752
109959,72356,99594.7,81680.4,69120,77445.1,819.28,43169,2.752
72483.2,52109,91160,53444.9,45817,76446.8,493.57,19918.1,2.752
85231.4,55494,100655,49672.8,42618,76384.5,248.71,36841,2.752
112375,73126,100711,74629.4,64474,75858.7,629.86,35080.6,2.753
118876,85183,91457.5,51572.9,44818,75413.5,354.97,26927.3,2.753
75434.2,46494,106329,54766.1,47495,75569,246.4,29877.1,2.754
123356,86451,93512.7,84872.2,70923,78425.6,539.77,22287.6,2.754
95334.4,71808,87007.5,33493.7,30324,72386.3,115.5,18178.6,2.755
142309,90304,103277,91422.7,76088,78744.1,709.94,30966.5,2.755
124755,82133,99544.8,80915,65897,80471.8,1460.69,22572.7,2.755
132280,85242,101700,79741.4,67827,77048,899.36,38045.5,2.755
119027,74081,105297,98758.8,78153,82815.2,775.39,27514.8,2.755
147021,95701,100680,64468.1,55425,76228.8,474.32,40717.4,2.755
67329.3,49367,89381.4,55997.3,47243,77680,458.15,22024.1,2.756
98181.1,74301,86599.1,100404,86909,75712.3,6688.99,20677.7,2.756
88121.6,64522,89506.5,47286,40743,76060.6,567.49,30522.2,2.756
85644.2,64617,86862.2,33323,30605,71356.3,494.34,16973.3,2.757
148768,103173,94498.2,65013.1,55813,76338.8,746.13,42352.6,2.757
128763,92004,91720,52401.6,47068,72962.3,689.92,27067.7,2.757
82458.2,51769,104386,96825.6,78884,80441.7,621.39,26588.2,2.758
110237,69433,104050,72562.3,61124,77800,582.12,22631,2.758
119056,92295,84538.2,39785,36443,71546.1,452.76,15228,2.758
138339,89071,101786,92317,77922,77642.8,719.95,39309.1,2.759
122673,75577,106375,81317.5,67476,78979.6,853.93,60129.4,2.759
93269.8,59424,102863,71599,59980,78231.2,713.79,23747,2.76
116747,86669,88279.8,51326.6,46720,71997.9,152.46,25165.4,2.76
134360,90696,97087.4,60101.3,50581,77871.1,590.59,25670.2,2.761
140202,94248,97490.1,71093.5,60700,76757.6,488.18,29666.2,2.761
113164,78448,94537.6,60061,51260,76788.1,624.47,34908.5,2.762
110181,72642,99403,71518.3,60234,77813.6,232.54,30842.6,2.762
90931.8,58380,102078,47406.2,41212,75386.2,338.03,32433.8,2.763
59276.8,36913,105241,46216.1,38173,79344.5,385.77,23333.8,2.763
114406,78876,95057.3,62340.5,53793,75949.4,491.26,46460.2,2.764
168176,116331,94743.3,68993.3,60854,74301.5,510.51,34158.2,2.765
114041,86234,86668.7,39972.2,36339,72088.4,299.53,31428,2.765
61999.4,42331,95986.2,56564.6,48870,75854.7,428.12,12542.4,2.766
111609,74761,97837.2,60479.3,52057,76139,485.87,42111.4,2.766
96269.4,68167,92553.8,43272,38011,74606.7,621.39,19334.2,2.766
109094,78468,91115,51315.1,46120,72918.2,342.65,20191,2.766
94531.8,66640,92965.8,51462,44428,75911.9,319.55,21268.8,2.767
97810.6,63741,100565,61123,53497,74878.1,715.33,28403.3,2.767
74632.3,48580,100681,43125.1,37832,74705.2,159.39,22467.6,2.768
157069,93933,109585,73280.9,59600,80579.5,628.32,42912,2.768
98455.7,65132,99066.4,69338.9,56792,80014.7,679.91,26977,2.768
82741.8,55735,97291.9,32930.6,29051,74288.1,369.6,12547.4,2.768
65044.5,47008,90681.5,67827.6,59584,74603.1,4433.66,16177,2.768
157809,114365,90431.4,49992.5,42608,76894.2,473.55,17381.5,2.769
72516.5,45255,105015,77670.7,60975,83480.6,551.32,29902.3,2.769
147646,95048,101803,88416,72929,79453,610.61,25418.9,2.769
91772.8,65624,91649.7,43048.8,38625,73042,503.58,31997.5,2.769
107773,72309,97678.6,70610.4,55017,84110.8,770,38030.4,2.769
119256,85244,91684.8,44790.5,40267,72898.1,287.21,19793.5,2.77
111650,73163,100011,72185.8,62870,75246.8,425.81,20501.3,2.77
118370,83250,93183.1,54912.2,48098,74820.8,573.65,42521,2.77
73663.4,52728,91556.7,47055.6,40136,76834.7,535.15,23204.9,2.771
77901.4,54824,93122.5,66472.6,55816,78048.3,404.25,24491.5,2.771
78784,49108,105139,41232.2,35816,75446.6,549.78,24938.6,2.771
79169.3,55916,92789.9,42952.3,38961,72249.8,385,16135.9,2.771
107274,74289,94634.2,81745.2,71529,74896.2,488.18,27267.8,2.771
81184,54172,98214.5,53145.4,43964,79222.4,194.81,30528.7,2.772
117662,78600,98105.6,49536.7,42837,75785.9,287.98,49451.8,2.772
106856,76670,91338.1,68232.2,59783,74798.3,590.59,38491.9,2.772
130531,93512,91479.7,43633.4,38773,73751.4,180.95,29604.2,2.772
87857.9,58908,97743.2,53942.4,46741,75633.1,485.1,22085.3,2.772
132593,90181,96357.2,55815.8,49325,74160.1,368.06,30759.8,2.773
132995,93498,93220.5,52909.9,46551,74488.3,418.11,34259.8,2.774
163181,97360,109842,65547.4,53100,80898.5,489.72,41379.1,2.774
96867.8,69585,91231.3,34369.2,30949,72778.4,245.63,28015.2,2.774
77191,56171,90060.6,33632.6,29595,74477.1,774.62,28501.9,2.774
101494,75026,88656.4,34690.3,31150,72984.4,215.6,14493.6,2.774
92401.9,64636,93688.5,59701,52277,74842.9,494.34,26193.6,2.775
94907.5,61718,100779,68081,57366,77777.1,482.79,15603.8,2.775
83888,53767,102250,67283.3,52635,83774.6,733.04,39429.4,2.775
81831.7,55051,97417.3,90370.1,74363,79643,435.82,33234.5,2.775
96207.4,58713,107388,69121.4,55572,81514.8,561.33,34495.9,2.776
89314.6,52835,110785,64060.6,52379,80151.8,467.39,39612.2,2.776
84657.9,63511,87357.2,93430.8,73371,83453.7,5922.84,26704.8,2.776
109064,63901,111854,93636,73901,83037.2,955.57,77924.2,2.777
111668,88733,82475.1,72362.9,62304,76116.7,3610.53,18540,2.777
117254,74844,102672,75616.6,64097,77314.2,676.83,25208.6,2.777
105859,76878,90241.5,42841.4,38755,72446.3,403.48,18314.6,2.777
121261,81791,97161.6,68662.8,59074,76173.7,427.35,25033.7,2.779
136808,87830,102082,76405,64226,77963.4,679.14,16307.3,2.78
122746,75343,106769,74893,62242,78856.5,756.91,37396.8,2.78
132812,86709,100381,63663.8,54465,76604.7,120.12,22987.4,2.78
90291.2,53659,110276,89297.3,75190,77832,658.35,42577.2,2.78
114707,75349,99768.4,44212.3,39001,74292.9,394.24,20304.7,2.78
147096,92478,104242,102276,81133,82614.5,935.55,43244.6,2.781
90715.5,60847,97706.2,53012.9,43554,79768.9,733.04,32607.4,2.781
89807.4,62776,93755.8,47229.8,42044,73619.4,222.53,21070.1,2.781
107117,74896,93730.6,53789,46608,75633.3,336.49,25822.1,2.782
66158.7,45057,96228.7,52575.1,45233,76173.7,485.1,10333.4,2.782
79982.7,58504,89596.4,28434.2,26081,71449.2,123.2,12944.2,2.782
139626,98229,93154.8,63190.8,55049,75228.8,546.7,21892.3,2.783
89162.9,55216,105828,72643,60776,78332.4,852.39,19789.2,2.783
115938,70843,107253,89117.3,70710,82596.4,391.16,29912.4,2.783
105656,80233,86302.3,38870.6,35165,72442.1,596.75,16604.6,2.783
109653,77701,92485.6,65546.6,58869,72969.9,388.08,18531.4,2.784
84140.2,59064,93359.9,47739.6,42805,73091.1,441.98,16613.3,2.784
89381.1,62859,93187.6,45445.7,40630,73303.7,220.99,14793.1,2.784
156043,103534,98773.6,70535.5,58339,79237.1,599.83,35974.8,2.785
90844.8,64913,91716.7,29854.1,25537,76615,465.85,10759.7,2.785
103914,74416,91514.2,42382.8,37336,74394.7,369.6,20062.1,2.785
146482,89198,107624,81092.9,66631,79760.2,354.97,63838.8,2.785
101402,72922,91131.6,48482.6,42947,73983.2,464.31,26855.3,2.785
126602,84241,98491.3,67431.6,58781,75180.7,177.87,36919.4,2.785
77172.5,46247,109360,65828.9,56692,76098.2,668.36,33383.5,2.786
89981.4,66918,88123.1,41238,36634,73772.3,90.09,10422,2.786
88611.2,62785,92493.8,70079.8,60610,75775.4,709.17,32379.8,2.787
117134,73416,104562,57005.3,48257,77416.7,261.8,37801.4,2.787
84780.2,57450,96712.8,89708.4,72963,80576.9,662.2,39982.3,2.787
112494,72049,102325,69226.6,57945,78295.5,486.64,39967.2,2.788
80844.2,52238,101424,56291.8,48915,75419.3,237.93,16814.2,2.789
102519,62851,106899,93451.7,76235,80336.5,612.15,22196.9,2.79
135905,80609,110492,93635.3,75421,81363,824.67,38198.9,2.79
79991.7,51154,102481,53187.8,44362,78574.4,457.38,17852.4,2.79
72915.2,61497,77704.1,35946,32605,72251.4,3249.4,9020.88,2.79
113416,73804,100711,68906.2,59004,76534.4,644.49,13829.8,2.791
117388,73285,104975,73984.3,61389,78982.2,749.21,37890.7,2.791
91935.4,68381,88110.4,38922.5,35097,72679.2,299.53,14666.4,2.792
78641.3,57072,90304.1,38707.2,33628,75434.6,508.97,22901,2.792
78809.6,55804,92553.7,50280.5,43825,75189.5,487.41,20331.4,2.793
113375,75909,97882,71401,62645,74696,490.49,27097.9,2.793
133447,82656,105807,93969.4,78160,78791.9,679.14,25477.2,2.793
132964,78108,111563,96943.7,77196,82300.9,1014.09,41859.4,2.793
92076.2,70824,85201.4,41154.5,38120,70752.9,364.98,8442,2.793
89089.3,64477,90552.5,42767.3,37913,73927.1,257.95,11389.7,2.794
74723.8,60648,80746.3,91015.9,79157,75354.3,4369.75,9687.6,2.794
134364,91441,96299.1,70040.9,61993,74043.8,569.8,25125.8,2.794
121373,75124,105883,91911.6,73496,81957.1,732.27,30780.7,2.795
110350,74297,97337.7,48515.8,40340,78818.3,507.43,32422.3,2.795
93125.8,65587,93053.4,50127.8,44336,74097.3,465.85,15334.6,2.795
118788,72115,107951,82215.4,68415,78755.6,744.59,25703.3,2.796
106255,70614,98613.7,78911.3,68834,75130.4,575.96,32504.4,2.796
87707.5,58419,98392.6,77514.5,64655,78570.7,880.11,44354.9,2.796
105637,68949,100408,73257.1,62617,76672.1,429.66,19314.7,2.796
140451,87783,104856,109625,92591,77592.7,1307.46,36441.4,2.797
111453,79184,92243,56537.3,50616,73202.7,697.62,29794.3,2.797
78053.1,60729,84231.4,26743.7,24308,72102.8,-29.26,15962.4,2.797
156890,93440,110038,79578.7,66436,78500.7,864.71,46981.4,2.797
120938,77725,101972,83486.2,71584,76432.6,564.41,23935,2.797
83657,59626,91948.9,59624.6,50295,77692.8,394.24,31651.2,2.797
138306,93132,97324.4,75380.4,65665,75232.3,716.1,22376.2,2.798
91884.8,60982,98746.6,57481.9,50298,74896.3,698.39,25020,2.798
79487.4,62403,83478.1,78764.4,67647,76306.5,889.35,32419.4,2.798
134447,87864,100281,71385.8,57265,81696.4,173.25,35804.9,2.798
73752.3,44748,108014,82475.3,67208,80423.5,608.3,20155.7,2.799
112472,79404,92828.4,46056.2,41516,72703.1,368.06,23821.9,2.799
95624.3,66318,94496.8,38310.5,33017,76043.1,270.27,19828.1,2.799
92844.8,66289,91790.1,55786.3,49553,73779.8,458.15,18561.6,2.8
95991,60872,103346,73833.1,61669,78462.9,489.72,15763.7,2.8
97048.3,68844,92385.1,48952.1,43553,73660.2,345.73,37829.5,2.8
102877,63466,106232,84981.6,72218,77118.7,1003.31,26196.5,2.801
87481,63334,90522.5,55188,48302,74878.9,62956,22614.5,2.801
93949.4,67153,91687.2,42337.4,37993,73030,437.36,32124.2,2.801
119816,78413,100140,56217.6,47456,77635.6,428.89,18746.6,2.801
143032,97329,96309.7,65345.8,56325,76032,589.82,30607.9,2.801
106499,82204,84905,95330.9,85505,73067.1,5453.14,13991,2.801
127647,80469,103959,79614.7,67473,77329.2,768.46,54743,2.801
119564,77216,101478,78521,68728,74874.2,318.01,35848.8,2.801
144951,106920,88846.9,78595.2,69525,74085.8,525.14,36261.4,2.802
100807,75869,87077.6,72997.2,68461,69878.4,508.97,10171.4,2.802
132570,94642,91799.9,52774.6,45466,76070.8,414.26,14964.5,2.803
163542,107019,100150,81357.1,69542,76670.5,516.67,44509,2.803
87011.2,56406,101095,68866.6,60222,74943.4,478.94,21739.7,2.803
142784,97676,95801.3,63435.6,51441,80817.2,664.51,19379.5,2.803
102884,80200,84072.8,37994.4,34097,73027,424.27,14946.5,2.803
100378,64317,102281,55753.2,47936,76223.3,473.55,12693.6,2.803
153016,97645,102699,68140.1,58605,76198.8,790.79,38298.2,2.804
126360,72876,113633,88069,71596,80614.7,468.93,28723.7,2.804
81969.3,53136,101098,51788.9,44640,76031.3,436.59,25772.4,2.804
129643,76604,110912,101148,80325,82525.6,841.61,100626,2.804
102028,67448,99135.3,75172.3,62709,78561.2,403.48,28044.7,2.804
119509,77960,100464,59549.8,50252,77661.6,535.15,39708,2.805
84938.2,53177,104679,71202.2,59229,78784.2,803.11,41706,2.805
120273,76968,102409,75409.2,63333,78032.3,561.33,29321.3,2.805
105481,80754,85603.2,36544.3,33178,72185.4,317.24,25800.5,2.805
74925.4,48440,101369,61725.6,51701,78243.1,501.27,21270.2,2.806
130863,93195,92024.9,54993.6,48902,73699.7,459.69,18035.3,2.806
111324,77153,94562,77227.9,65585,77170.2,642.95,34287.8,2.807
110234,71760,100673,70691.8,59300,78125.7,644.49,22021.9,2.807
133388,85647,102066,66808.8,54194,80790.9,414.26,53647.9,2.807
112618,76961,95899.3,49309.2,43881,73643,441.98,19034.6,2.807
124148,75845,107274,88881.8,71073,81957.4,664.51,22449.6,2.807
89520.6,64377,91132.3,39317.8,35956,71663.4,264.11,10635.8,2.807
131094,88072,97549.3,76992.5,64684,78006.6,844.69,9407.52,2.808
103567,73273,92631,37054.1,33209,73124,139.37,20167.2,2.808
80623.4,59545,88735.1,49718.9,44937,72509.9,291.06,19604.9,2.809
94384.6,67847,91169.7,38696.4,33999,74590.7,196.35,16219.4,2.809
128750,91446,92270.5,56418.5,49877,74131.2,506.66,31745.5,2.81
88528.6,61384,94516.7,42321.6,36248,76517,564.41,32898.2,2.81
151020,102107,96930.2,52706.2,46118,74898.1,539.77,31821.1,2.811
73065,54166,88402,60000.5,49518,79409.3,477.4,21655.4,2.811
146482,96896,99073.6,63326.9,54528,76111.2,569.8,26584.6,2.812
111697,81865,89417.4,41979.6,37812,72759.3,107.8,27648.7,2.812
117454,67872,113412,74790,59944,81766.9,771.54,20896.6,2.812
134264,92061,95579.1,71788.3,61821,76102.3,432.74,36693.4,2.812
97587.8,72176,88610,39960.7,36420,71907.4,312.62,18744.5,2.813
111999,70665,103870,79581.6,66644,78258.5,1040.27,45998.6,2.813
80296.3,53677,98036.4,39643.9,34745,74776.3,485.87,23850,2.813
113329,76408,97203.8,44002.1,38092,75704.1,526.68,27938.9,2.815
114720,77857,96565.4,72331.2,63617,74513.1,478.17,24586.6,2.815
82938.9,59445,91437.2,42004.8,37773,72878.2,166.32,13147.2,2.815
135828,93609,95094,108944,90372,79004,486.64,33104.9,2.815
96466.6,67937,93057.3,55585.4,48645,74886.4,671.44,22627.4,2.816
123413,87800,92118.5,56991.6,50785,73545.4,530.53,37990.8,2.816
122499,73395,109382,93988.1,77435,79545.5,503.58,21988.8,2.817
75622.4,49419,100285,71539.9,60399,77624.5,764.61,46398.2,2.817
81968.6,53737,99966.4,57375.4,49652,75730.1,521.29,20314.1,2.817
109673,78408,91668.3,45120.2,39489,74881.6,466.62,21638.2,2.817
90432.6,62813,94353,38625.1,33341,75922.6,170.94,16636.3,2.817
95994.2,64025,98259.7,79588.1,64953,80302.4,405.02,20155,2.819
112474,77197,95483.9,56445.1,49520,74700.9,402.71,37586.2,2.819
82688.6,60419,89691.7,62695.4,54603,75248.8,509.74,17599.7,2.819
132840,77968,111658,80007.8,67444,77744.4,610.61,43228.1,2.82
107254,64461,109043,83257.2,69177,78875.1,746.13,37121,2.82
124511,81847,99697.9,73027.4,63935,74856.1,474.32,43813.4,2.82
84501.8,64572,85763.3,39624.5,36209,71717.8,223.3,11525,2.82
81993,54768,98113.7,45059.8,38572,76559.1,374.99,19748.9,2.821
90149.1,56793,104027,62178.5,47444,85889.2,535.15,32003.3,2.821
98353.9,65512,98389.9,53500.3,47368,74020.4,602.91,23027,2.821
107290,81358,86424.6,32330.9,28867,73400,351.89,11683.4,2.821
115123,83543,90308.8,53141,47284,73653.9,264.11,6621.12,2.822
93786.2,61531,99890.7,94161.6,78584,78527.1,729.19,51937.2,2.822
78212.5,55981,91562,40326.5,35680,74070.5,126.28,18884.9,2.822
123969,78236,103845,90751.7,77212,77028.2,997.15,24708.2,2.823
95169.9,65465,95273.1,54763.2,48537,73942.8,259.49,20963.5,2.823
84133.8,52600,104825,48308.4,42467,74550.6,288.75,20353,2.823
106982,72892,96185.5,47061.4,41493,74330.9,291.83,32143,2.823
80215,57308,91731.9,50032.1,44661,73417.6,658.35,18179.3,2.823
104959,67312,102189,72167.8,63312,74702.9,1038.73,24841.4,2.824
160312,102736,102264,84016.8,71880,76601.6,770,66093.1,2.825
122554,75656,106161,87745,73477,78262,550.55,43110.7,2.825
135745,97433,91305.9,50518.8,43700,75762,257.18,40988.2,2.826
107107,75178,93370.1,41737.7,37395,73146.7,257.18,33881,2.826
109318,82588,86747.3,33723.4,30097,73432.4,529.76,16585.9,2.828
84697.6,57941,95799.9,39983,34425,76117,384.23,16667.3,2.828
90725.1,53919,110272,94452.5,78802,78551.8,1114.96,42804.7,2.828
79203.2,60381,85965.1,51125,44912,74602.1,354.97,28408.3,2.828
94793.6,70445,88187.8,43629.1,39929,71609.1,359.59,16583,2.828
94771.2,66222,93789.5,44154.7,38455,75249.6,437.36,33829.2,2.829
92560.6,62234,97471.7,68980.3,58947,76690.8,659.89,22991,2.829
125412,90352,90966.3,66656.2,58956,74095.6,582.12,48410.6,2.829
93011.2,67037,90928.6,80170.6,65069,80746,534.38,42539,2.829
95685.8,68661,91330.8,55767.6,47017,77733.3,339.57,34147.4,2.83
76990.7,52057,96925.8,44773.2,38596,76024.9,251.02,33791.8,2.83
122428,76659,104664,74378.9,62991,77384,589.82,16696.8,2.83
133242,88317,98872.5,81197.3,68928,77201.5,627.55,39057.8,2.831
111036,74396,97812.6,76497.8,68017,73707.5,800.8,16745,2.831
89245.4,62143,94118.2,104591,84450,81165.9,761.53,35178.5,2.832
84005.8,61524,89483.8,56314.8,49456,74624.8,328.79,24768.7,2.832
77584,55277,91983,65177.3,59869,71346.8,566.72,18414.7,2.833
92826.2,64481,94345,71412.5,62541,74832.3,735.35,46703.5,2.833
83667.2,62775,87347.1,44709.8,39407,74354.9,177.1,29432.2,2.833
83123.8,51973,104816,78637,64797,79533.8,467.39,27881.3,2.834
100028,65713,99758.7,71228.2,60529,77120.2,554.4,14946.5,2.834
97829.8,69109,92771.9,65016.7,57521,74076.2,603.68,22384.1,2.834
128387,76069,110610,105311,82945,83207.5,1042.58,22747,2.834
118697,83517,93141.8,61258.3,54953,73055.6,809.27,20857.7,2.834
145000,96567,98405.7,66783.6,56635,77279.6,625.24,55987.9,2.834
87015,59669,95570.9,57810.2,51321,73822.6,481.25,12152.2,2.835
114369,77785,96359.3,57427.2,49668,75774.1,297.22,23841.4,2.836
100968,71237,92888,48206.9,42049,75133.5,319.55,16996.3,2.836
94652.2,71989,86167.7,28090.8,25165,73155.5,260.26,16089.1,2.837
103928,68564,99337.9,66141.4,55468,78146.7,841.61,36852.5,2.837
79571.2,55108,94628.3,42122.2,36580,75465.2,234.08,38324.2,2.837
105074,80023,86051.8,32707.4,28527,75139.9,159.39,15633.4,2.837
98455,61744,104502,64004.4,54132,77488.2,777.7,34954.6,2.837
99592.3,64476,101230,77330.9,66257,76489.4,719.18,20998.8,2.837
166714,108359,100830,78777.4,68851,74984.4,798.49,36533.5,2.838
163026,100414,106400,68249.5,55405,80729.2,708.4,27504.7,2.838
130027,89428,95288.3,95314.3,78248,79829.8,656.81,24311.5,2.838
124052,86602,93876.6,53150.4,46611,74730.5,707.63,43768.1,2.839
74139.5,47557,102168,60693.8,52193,76210.1,468.16,26437.7,2.841
81102.1,55578,95633.3,52271.3,45923,74595.5,539.77,36954.7,2.841
138467,91221,99478.7,74391.8,60893,80064.1,455.07,29318.4,2.841
118313,74208,104487,77907.6,62460,81744.4,895.51,34945.9,2.841
118348,72011,107706,82447.2,70278,76884.1,499.73,68840.6,2.842
139323,101054,90354.3,83394.7,71191,76770.3,604.45,30903.8,2.842
120177,83540,94276.9,66289,58624,74104.7,592.9,45965.5,2.843
91648.6,69748,86114.1,27979.9,25308,72455,117.04,10491.8,2.843
110594,75704,95739.8,42115,37180,74234.7,412.72,18871.9,2.844
104497,72938,93892,72011.5,60087,78541.9,806.96,32100.5,2.845
117572,76611,100576,73483.9,60483,79623.1,592.13,19656,2.845
125638,83698,98375.6,86945,71466,79730.6,602.91,18833.8,2.845
94585.6,65497,94641.9,59462.6,52745,73882.7,242.55,14040,2.846
105296,78227,88213.5,61209.4,54587,73486.7,472.01,14957.3,2.846
84926.1,62420,89165.6,52924.3,45900,75565.3,577.5,26406.7,2.846
117830,87057,88702,41821.9,37389,73306.1,108.57,17333.3,2.846
86864.6,62897,90509.3,92464.6,77913,77776,5627.93,18826.6,2.846
103418,69964,96872.3,37679.8,31601,78142.5,271.81,30491.3,2.847
82066.6,55961,96108.2,52598.2,44218,77956.3,617.54,22474.8,2.848
146477,97439,98518.5,76410.7,62674,79900,776.16,54204.5,2.849
